passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"Material Zavg mt (cm2V−1) Resistivity (Ωcm) Sensitivity (mCGy−1 air cm−2) Lowest detectable dose rate (mGyairs−1) References Si 14 >1 104 8 <8300 [441–444] a-Se 34 10−7 20 5.5 [445, 446] CdxZn1−xTe 48.2–49.1 0.01 1010 318 50 [447] MAPbBr3 a 45.1 0.012 ∼107 2.1×104 0.039 [448] BiI3 60.5 10−5 109–1011 104 — [449, 450] Cs2AgBiBr6 53.1 6.3×10−3 109–1011 105 0.0597 [135] MA3Bi2I9 — ∼10−3 1010–1011 1.1×104 0.0006 [147] (NH4)3Bi2I9 — 1.1×10−2 106–108 0.8×104 0.210 [155] a MA is CH3 + NH . 3 42 Nanotechnology 32 (2021) 132004 Topical ReviewZ value and low band gap.",3 42 Nanotechnology 32 (2021) 132004 Topical ReviewZ value and low band gap.,123/10.1088/1361-6528/abcf6d,None,None,None,0,0,0
"High applied biases are therefore needed, which leads to low sensitivities (table 3 [434]). Other alternatives contain toxic elements (CdxZn1−xTe and HgI2 [434]), or require liquid nitrogen cooling (such as high purity Ge [429], which has a small band gap of 0.66 eV and needs cooling to reduce the dark current [434]).","Other alternatives contain toxic elements (CdxZn1−xTe and HgI2 [434]), or require liquid nitrogen cooling (such as high purity Ge [429], which has a small band gap of 0.66 eV and needs cooling to reduce the dark current [434]).",123/10.1088/1361-6528/abcf6d,Ge,66,eV,1,1,1
"But common scintillators are alkali halides doped with toxic Tl [434, 438], and have given lower resolution for imaging and lower linearity in their response to the radiation dose [429] than direct detectors. Recently, lead-halide perovskites have gained attention for radiation detectors, owing to their composition of high atomic number elements, the high mt products achievable, their widely tunable band gaps, and their facile processability from solution [433, 435, 436, 438].","Recently, lead-halide perovskites have gained attention for radiation detectors, owing to their composition of high atomic number elements, the high mt products achievable, their widely tunable band gaps, and their facile processability from solution [433, 435, 436, 438].",123/10.1088/1361-6528/abcf6d,lead-halide perovskites,None,None,1,0,0
"Prior to the work on lead-halide perovskites, BiI3 had already been investigated for radiation detectors [449–452]. BiI3 has a band gap of 1.67±0.09 eV [288], and can be grown as single crystals by the vertical Bridgman method and physical vapor transport [291, 450] (refer to section 3.7 for details).","BiI3 has a band gap of 1.67±0.09 eV [288], and can be grown as single crystals by the vertical Bridgman method and physical vapor transport [291, 450] (refer to section 3.7 for details).",123/10.1088/1361-6528/abcf6d,BiI3,167,eV,1,1,1
"Although these materials may be used as top-cells in tandems, recent work has shown these materials to also hold signiﬁcant promise in applications beyond PV. For example, in light-emission applications, photocatalysis and radiation detec- tors, wide band gaps of 2 eV or larger are advantageous, which compounded with the stability of these materials, makes them of practical interest for these applications.","For example, in light-emission applications, photocatalysis and radiation detec- tors, wide band gaps of 2 eV or larger are advantageous, which compounded with the stability of these materials, makes them of practical interest for these applications.",123/10.1088/1361-6528/abcf6d,None,2,eV,0,1,1
"Energy Fuels 2 2419–28 [139] Zhao S, Yamamoto K, Iikubo S, Hayase S and Ma T 2018 First-principles study of electronic and optical properties of lead-free double perovskites Cs2NaBX6 (B=Sb, Bi; X=Cl, Br, I) J. Phys. Chem. Solids 117 117–21 [140] Volonakis G et al 2017 Cs2InAgCl6: a new lead-free halide double perovskite with direct band gap J. Phys. Chem. Lett.",Solids 117 117–21 [140] Volonakis G et al 2017 Cs2InAgCl6: a new lead-free halide double perovskite with direct band gap J. Phys. Chem. Lett.,123/10.1088/1361-6528/abcf6d,Cs2InAgCl6,None,None,1,0,0
"58 7263–7 [425] Bargozideh S and Tasviri M 2018 Construction of a novel BiSI/MoS2 nanocomposite with enhanced visible-light driven photocatalytic performance New J. Chem. 42 18236–41 [426] Bu Y, Xu J, Li Y, Liu Q and Zhang X 2017 Enhanced photocatalytic activity of BiOI under visible light irradiation by the modiﬁcation of MoS2 RSC Adv. 7 42398–406 [427] Tamilselvan M and Bhattacharyya A J 2016 Antimony sulphoiodide (SbSI), a narrow band-gap non-oxide ternary semiconductor with efﬁcient photocatalytic activity RSC Adv. 6 105980–7 [428] Wang C et al 2018 SbSI nanocrystals: an excellent visible light photocatalyst with efﬁcient generation of singlet oxygen ACS Sustain. Chem.","42 18236–41 [426] Bu Y, Xu J, Li Y, Liu Q and Zhang X 2017 Enhanced photocatalytic activity of BiOI under visible light irradiation by the modiﬁcation of MoS2 RSC Adv. 7 42398–406 [427] Tamilselvan M and Bhattacharyya A J 2016 Antimony sulphoiodide (SbSI), a narrow band-gap non-oxide ternary semiconductor with efﬁcient photocatalytic activity RSC Adv. 6 105980–7 [428] Wang C et al 2018 SbSI nanocrystals: an excellent visible light photocatalyst with efﬁcient generation of singlet oxygen ACS Sustain. Chem.",123/10.1088/1361-6528/abcf6d,SbSI,None,None,1,0,0
"(**) The deﬁnition of the permittivity of the mp-TiO2 is discussed in Sec.2.2; see Eq. (10) and the accompanying discussion. Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro-OMeTAD c [eV] 4 [35] 4 [35] 3.75 [36] 2.12 [37] Eg [eV] 3.05 [38] 3.05 [38] 1.66 [34] 3.1 [39] m+ e 1 1 1 1 m+ h 1 1 1 1 Nd/a[cm3] 1  1018 variable 0 1  1021 m [cm2/Vs] 0.006 [40] 0.006 [40] variable 0.0001 [41] 3 60 [42] 42.45** 60 [43] 3 [44] [D[nm] 4 4 variable 0.5 RF ¼ ð2 þ T2  ð1  RÞ2  f½2 þ T2  ð1  RÞ22  4Rð2  RÞg1=2Þð2ð2  RÞÞ1: (3) F. Bonnín-Ripoll, Y.B. Martynov, R.G. Nazmitdinov et al. Materials Today Sustainability 24 (2023) 100548 3analysis has been completed, to gain much more accurate results on the optical properties of the PSC we use the OTSun python package. 2.5.","Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro-OMeTAD c [eV] 4 [35] 4 [35] 3.75 [36] 2.12 [37] Eg [eV] 3.05 [38] 3.05 [38] 1.66 [34] 3.1 [39] m+ e 1 1 1 1 m+ h 1 1 1 1 Nd/a[cm3] 1  1018 variable 0 1  1021 m [cm2/Vs] 0.006 [40] 0.006 [40] variable 0.0001 [41] 3 60 [42] 42.45** 60 [43] 3 [44] [D[nm] 4 4 variable 0.5 RF ¼ ð2 þ T2  ð1  RÞ2  f½2 þ T2  ð1  RÞ22  4Rð2  RÞg1=2Þð2ð2  RÞÞ1: (3) F. Bonnín-Ripoll, Y.B. Martynov, R.G. Nazmitdinov et al. Materials Today Sustainability 24 (2023) 100548 3analysis has been completed, to gain much more accurate results on the optical properties of the PSC we use the OTSun python package. 2.5.",5/10.1016/j.mtsust.2023.100548,c-TiO2,3.05,eV,1,1,1
"(**) The deﬁnition of the permittivity of the mp-TiO2 is discussed in Sec.2.2; see Eq. (10) and the accompanying discussion. Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro-OMeTAD c [eV] 4 [35] 4 [35] 3.75 [36] 2.12 [37] Eg [eV] 3.05 [38] 3.05 [38] 1.66 [34] 3.1 [39] m+ e 1 1 1 1 m+ h 1 1 1 1 Nd/a[cm3] 1  1018 variable 0 1  1021 m [cm2/Vs] 0.006 [40] 0.006 [40] variable 0.0001 [41] 3 60 [42] 42.45** 60 [43] 3 [44] [D[nm] 4 4 variable 0.5 RF ¼ ð2 þ T2  ð1  RÞ2  f½2 þ T2  ð1  RÞ22  4Rð2  RÞg1=2Þð2ð2  RÞÞ1: (3) F. Bonnín-Ripoll, Y.B. Martynov, R.G. Nazmitdinov et al. Materials Today Sustainability 24 (2023) 100548 3analysis has been completed, to gain much more accurate results on the optical properties of the PSC we use the OTSun python package. 2.5.","Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro-OMeTAD c [eV] 4 [35] 4 [35] 3.75 [36] 2.12 [37] Eg [eV] 3.05 [38] 3.05 [38] 1.66 [34] 3.1 [39] m+ e 1 1 1 1 m+ h 1 1 1 1 Nd/a[cm3] 1  1018 variable 0 1  1021 m [cm2/Vs] 0.006 [40] 0.006 [40] variable 0.0001 [41] 3 60 [42] 42.45** 60 [43] 3 [44] [D[nm] 4 4 variable 0.5 RF ¼ ð2 þ T2  ð1  RÞ2  f½2 þ T2  ð1  RÞ22  4Rð2  RÞg1=2Þð2ð2  RÞÞ1: (3) F. Bonnín-Ripoll, Y.B. Martynov, R.G. Nazmitdinov et al. Materials Today Sustainability 24 (2023) 100548 3analysis has been completed, to gain much more accurate results on the optical properties of the PSC we use the OTSun python package. 2.5.",5/10.1016/j.mtsust.2023.100548,mp-TiO2,3.05,eV,1,1,1
"(**) The deﬁnition of the permittivity of the mp-TiO2 is discussed in Sec.2.2; see Eq. (10) and the accompanying discussion. Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro-OMeTAD c [eV] 4 [35] 4 [35] 3.75 [36] 2.12 [37] Eg [eV] 3.05 [38] 3.05 [38] 1.66 [34] 3.1 [39] m+ e 1 1 1 1 m+ h 1 1 1 1 Nd/a[cm3] 1  1018 variable 0 1  1021 m [cm2/Vs] 0.006 [40] 0.006 [40] variable 0.0001 [41] 3 60 [42] 42.45** 60 [43] 3 [44] [D[nm] 4 4 variable 0.5 RF ¼ ð2 þ T2  ð1  RÞ2  f½2 þ T2  ð1  RÞ22  4Rð2  RÞg1=2Þð2ð2  RÞÞ1: (3) F. Bonnín-Ripoll, Y.B. Martynov, R.G. Nazmitdinov et al. Materials Today Sustainability 24 (2023) 100548 3analysis has been completed, to gain much more accurate results on the optical properties of the PSC we use the OTSun python package. 2.5.","Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro-OMeTAD c [eV] 4 [35] 4 [35] 3.75 [36] 2.12 [37] Eg [eV] 3.05 [38] 3.05 [38] 1.66 [34] 3.1 [39] m+ e 1 1 1 1 m+ h 1 1 1 1 Nd/a[cm3] 1  1018 variable 0 1  1021 m [cm2/Vs] 0.006 [40] 0.006 [40] variable 0.0001 [41] 3 60 [42] 42.45** 60 [43] 3 [44] [D[nm] 4 4 variable 0.5 RF ¼ ð2 þ T2  ð1  RÞ2  f½2 þ T2  ð1  RÞ22  4Rð2  RÞg1=2Þð2ð2  RÞÞ1: (3) F. Bonnín-Ripoll, Y.B. Martynov, R.G. Nazmitdinov et al. Materials Today Sustainability 24 (2023) 100548 3analysis has been completed, to gain much more accurate results on the optical properties of the PSC we use the OTSun python package. 2.5.",5/10.1016/j.mtsust.2023.100548,Perovskite,1.66,eV,1,1,1
"(**) The deﬁnition of the permittivity of the mp-TiO2 is discussed in Sec.2.2; see Eq. (10) and the accompanying discussion. Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro-OMeTAD c [eV] 4 [35] 4 [35] 3.75 [36] 2.12 [37] Eg [eV] 3.05 [38] 3.05 [38] 1.66 [34] 3.1 [39] m+ e 1 1 1 1 m+ h 1 1 1 1 Nd/a[cm3] 1  1018 variable 0 1  1021 m [cm2/Vs] 0.006 [40] 0.006 [40] variable 0.0001 [41] 3 60 [42] 42.45** 60 [43] 3 [44] [D[nm] 4 4 variable 0.5 RF ¼ ð2 þ T2  ð1  RÞ2  f½2 þ T2  ð1  RÞ22  4Rð2  RÞg1=2Þð2ð2  RÞÞ1: (3) F. Bonnín-Ripoll, Y.B. Martynov, R.G. Nazmitdinov et al. Materials Today Sustainability 24 (2023) 100548 3analysis has been completed, to gain much more accurate results on the optical properties of the PSC we use the OTSun python package. 2.5.","Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro-OMeTAD c [eV] 4 [35] 4 [35] 3.75 [36] 2.12 [37] Eg [eV] 3.05 [38] 3.05 [38] 1.66 [34] 3.1 [39] m+ e 1 1 1 1 m+ h 1 1 1 1 Nd/a[cm3] 1  1018 variable 0 1  1021 m [cm2/Vs] 0.006 [40] 0.006 [40] variable 0.0001 [41] 3 60 [42] 42.45** 60 [43] 3 [44] [D[nm] 4 4 variable 0.5 RF ¼ ð2 þ T2  ð1  RÞ2  f½2 þ T2  ð1  RÞ22  4Rð2  RÞg1=2Þð2ð2  RÞÞ1: (3) F. Bonnín-Ripoll, Y.B. Martynov, R.G. Nazmitdinov et al. Materials Today Sustainability 24 (2023) 100548 3analysis has been completed, to gain much more accurate results on the optical properties of the PSC we use the OTSun python package. 2.5.",5/10.1016/j.mtsust.2023.100548,Spiro-OMeTAD,3.1,eV,1,1,1
"A semimetallic behaviour of SmN was initially reported [18]. Later on, SmN was shown to be a semiconductor with a band gap of 0.7 eV [19].","Later on, SmN was shown to be a semiconductor with a band gap of 0.7 eV [19].",18/10.1088/0953-8984/27/11/115503,SmN,700,eV,1,1,1
"The resulting density of states is shown in ﬁgure 1. The majority spin channel is metallic, while a gap of about 1.04 eV can be seen in the minority spin channel.","The majority spin channel is metallic, while a gap of about 1.04 eV can be seen in the minority spin channel.",18/10.1088/0953-8984/27/11/115503,None,104,eV,0,1,1
"LSDA+U orbital resolved density of states of half-metallic SmN. Although not very clear from this picture, the minority spin channel shows a gap of 1.04 eV. Minority spin Sm(4f ) states are situated at higher energies (outside the plot range).","Although not very clear from this picture, the minority spin channel shows a gap of 1.04 eV. Minority spin Sm(4f ) states are situated at higher energies (outside the plot range).",18/10.1088/0953-8984/27/11/115503,SmN,104,eV,1,1,1
"We note that the x-ray absorption and emission measurements of RN compounds are, in general, in good agreement with the density of states obtained from LSDA+U calculations, as emphasized in [2]. For SmN, however, our calculations, and also those of [7] (with and without broken cubic symmetry), predict a zero gap in the majority spin band.","For SmN, however, our calculations, and also those of [7] (with and without broken cubic symmetry), predict a zero gap in the majority spin band.",18/10.1088/0953-8984/27/11/115503,SmN,0,None,1,1,0
"We will analyze this issue more in detail in the next section. Concerning the anti-ferromagnetic conﬁguration, instead, the indirect band gap is formed between the  point and the k = (0.17 0.29 0.12)-point, and amounts to 0.40 meV.Thesizeoftheindirectgapisparticularlysigniﬁcant, since it can be compared directly with experiment.","Concerning the anti-ferromagnetic conﬁguration, instead, the indirect band gap is formed between the  point and the k = (0.17 0.29 0.12)-point, and amounts to 0.40 meV.Thesizeoftheindirectgapisparticularlysigniﬁcant, since it can be compared directly with experiment.",18/10.1088/0953-8984/27/11/115503,None,40,meV,0,1,1
"There the authors suggest that an insulating character can be obtained by means of an additional Hubbard correction for the Sm(5d) states. They determine a U parameter equal to 6.4 eV in order to ﬁx the experimental band gap of GdN, while J was set to zero for sake of simplicity.","They determine a U parameter equal to 6.4 eV in order to ﬁx the experimental band gap of GdN, while J was set to zero for sake of simplicity.",18/10.1088/0953-8984/27/11/115503,GdN,6.4,eV,1,1,1
"They determine a U parameter equal to 6.4 eV in order to ﬁx the experimental band gap of GdN, while J was set to zero for sake of simplicity. With these parameters they obtain a semi-metallic solution for the FM phase of SmN, where the indirect band gap is of about −0.15 eV. We have followed their strategy, and performed LSDA+U+SO simulations of the AFM phase with this setup.","With these parameters they obtain a semi-metallic solution for the FM phase of SmN, where the indirect band gap is of about −0.15 eV. We have followed their strategy, and performed LSDA+U+SO simulations of the AFM phase with this setup.",18/10.1088/0953-8984/27/11/115503,SmN,-0.15,None,0,1,0
"Typically, in these materials, the induced doping is not very high (much smaller than one charge carrier for ten molecules), so that the mobility is analyzed in transport measurements. At temperatures close to or higher than 100 K, the mobility μp of these systems exhibits a power-law behavior (μp ∼T −δ, with δ ≃2),2–4 which cannot be simply ascribed to band transport.5 Moreover, in some systems, starting from room temperature, there is a crossover from bandlike to activated hopping behavior.6 For example, in naphthalene and anthracene, along the a and b axis, there is a change in the temperature behavior of mobility, and, along the c axis, an activated regime takes place with a small activated gap of the order of 20 meV.7 Moreover, in pentacene, above room temperature, the mobility shows an upturn with increasing temperature.2 Recently, many photoemission experiments have been performed in pentacene and rubrene.8–11 The quasiparticle energy dispersion does not exhibit a strong mass renormal- ization, indicating moderate values of electron-phonon (el-ph) coupling.","At temperatures close to or higher than 100 K, the mobility μp of these systems exhibits a power-law behavior (μp ∼T −δ, with δ ≃2),2–4 which cannot be simply ascribed to band transport.5 Moreover, in some systems, starting from room temperature, there is a crossover from bandlike to activated hopping behavior.6 For example, in naphthalene and anthracene, along the a and b axis, there is a change in the temperature behavior of mobility, and, along the c axis, an activated regime takes place with a small activated gap of the order of 20 meV.7 Moreover, in pentacene, above room temperature, the mobility shows an upturn with increasing temperature.2 Recently, many photoemission experiments have been performed in pentacene and rubrene.8–11 The quasiparticle energy dispersion does not exhibit a strong mass renormal- ization, indicating moderate values of electron-phonon (el-ph) coupling.",21/10.1103/PhysRevB.84.014303,naphthalene and anthracene,20,meV,1,1,1
