passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"apsusc.2007.01.032.Proceedings of the Fifth International Conference on Photo-  Excited Processes and Applications  [38] D. Duffy, A. Rutherford, Including the effects of electronic stopping and  electron–ion interactions in radiation damage simulations, J. Phys.: Condens. Matter 19 (1) (2006) 016207.",Matter 19 (1) (2006) 016207.,60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
eV",1,0,1
"Rev. B 94  (2016) 024305, https://doi.org/10.1103/PhysRevB.94.024305.https://link.aps.  org/doi/10.1103/PhysRevB.94.024305 [40] A. Tamm, M. Caro, A. Caro, G. Samolyuk, M. Klintenberg, A.A. Correa, Langevin  dynamics with spatial correlations as a model for electron-phonon coupling, Phys.  Rev. Lett. 120 (2018) 185501, https://doi.org/10.1103/  PhysRevLett.120.185501.","120 (2018) 185501, https://doi.org/10.1103/  PhysRevLett.120.185501.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"molecular dynamics, Phys. Rev. B 99 (2019) 174302, https://doi.org/  10.1103/PhysRevB.99.174302.","Rev. B 99 (2019) 174302, https://doi.org/  10.1103/PhysRevB.99.174302.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"[43] E. Zarkadoula, S.L. Daraszewicz, D.M. Duffy, M.A. Seaton, I.T. Todorov,  K. Nordlund, M.T. Dove, K. Trachenko, Electronic effects in high-energy radiation  damage in iron, J. Phys.: Condens. Matter 26 (8) (2014) 085401, https://doi.org/  10.1088/0953-8984/26/8/085401.","Matter 26 (8) (2014) 085401, https://doi.org/  10.1088/0953-8984/26/8/085401.",60/10.1016/j.actamat.2022.118511,"
Iron","
None","
eV",1,0,1
"[47] M.W. Ullah, N. Sellami, A. Leino, H. Bei, Y. Zhang, W.J. Weber, Electron-phonon  coupling induced defect recovery and strain relaxation in ni and equiatomic nife  alloy, Comput. Mater. Sci 173 (2020) 109394, https://doi.org/10.1016/j.","Sci 173 (2020) 109394, https://doi.org/10.1016/j.",60/10.1016/j.actamat.2022.118511,"
Ni-Fe alloy","
None","
eV",1,0,1
"Sci 173 (2020) 109394, https://doi.org/10.1016/j. commatsci.2019.109394.https://www.sciencedirect.com/science/article/pii/  S0927025619306937 [48] J. Grossi, J. Kohanoff, E.M. Bringa, MeV Irradiation of tungsten nanowires:  structural modifications, Mater. Res.","commatsci.2019.109394.https://www.sciencedirect.com/science/article/pii/  S0927025619306937 [48] J. Grossi, J. Kohanoff, E.M. Bringa, MeV Irradiation of tungsten nanowires:  structural modifications, Mater. Res.",60/10.1016/j.actamat.2022.118511,"
Tungsten","
None","
eV",1,0,1
"commatsci.2019.109394.https://www.sciencedirect.com/science/article/pii/  S0927025619306937 [48] J. Grossi, J. Kohanoff, E.M. Bringa, MeV Irradiation of tungsten nanowires:  structural modifications, Mater. Res. Express 7 (5) (2020) 055015, https://doi.  org/10.1088/2053-1591/ab9254.","Express 7 (5) (2020) 055015, https://doi.  org/10.1088/2053-1591/ab9254.",60/10.1016/j.actamat.2022.118511,"
Tungsten","
None","
eV",1,0,1
"jcp.2020.109249.https://www.sciencedirect.com/science/article/pii/S0021999  120300231 [51] A. Zunger, S.-H. Wei, L.G. Ferreira, J.E. Bernard, Special quasirandom structures,  Phys. Rev. Lett. 65 (1990) 353–356, https://doi.org/10.1103/  PhysRevLett.65.353.","65 (1990) 353–356, https://doi.org/10.1103/  PhysRevLett.65.353.",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
eV",1,0,1
"[52] S.-H. Wei, L.G. Ferreira, J.E. Bernard, A. Zunger, Electronic properties of random  alloys: special quasirandom structures, Phys. Rev. B 42 (1990) 9622–9649,  https://doi.org/10.1103/PhysRevB.42.9622.","Rev. B 42 (1990) 9622–9649,  https://doi.org/10.1103/PhysRevB.42.9622.",60/10.1016/j.actamat.2022.118511,"
Random alloys","
None","
eV",1,0,1
"[55] D.W. Taylor, Vibrational properties of imperfect crystals with large defect  concentrations, Phys. Rev. 156 (1967) 1017–1029, https://doi.org/10.1103/  PhysRev.156.1017.","Rev. 156 (1967) 1017–1029, https://doi.org/10.1103/  PhysRev.156.1017.",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
Electronvolts (eV)",1,0,1
"[61] J. Zhai, R. Xue, Z. Cheng, Y. Ke, Direct comparison of auxiliary and itinerant  coherent potential approximations for disordered lattice vibration: phonon  spectral and transport properties, Phys. Rev. B 104 (2021) 024205, https://doi.  org/10.1103/PhysRevB.104.024205.","Rev. B 104 (2021) 024205, https://doi.  org/10.1103/PhysRevB.104.024205.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"[63] L. Bellaiche, D. Vanderbilt, Virtual crystal approximation revisited: application to  dielectric and piezoelectric properties of perovskites, Phys. Rev. B 61 (2000)  7877–7882, https://doi.org/10.1103/PhysRevB.61.7877.","Rev. B 61 (2000)  7877–7882, https://doi.org/10.1103/PhysRevB.61.7877.",60/10.1016/j.actamat.2022.118511,"
Perovskite","
None","
eV",1,0,1
"1–36, https://doi.org/10.1016/S0081-1947(08) 60069-7.https://www.sciencedirect.com/science/article/pii/S0081194  708600697 [65] F. Tian, A review of solid-solution models of high-entropy alloys based on ab  initio calculations, Front. Mater 4 (2017) 36, https://doi.org/10.3389/  fmats.2017.00036.https://www.frontiersin.org/article/10.3389/fmats  .2017.00036 [66] A. Caro, A.A. Correa, A. Tamm, G.D. Samolyuk, G.M. Stocks, Adequacy of damped  dynamics to represent the electron-phonon interaction in solids, Phys.","Mater 4 (2017) 36, https://doi.org/10.3389/  fmats.2017.00036.https://www.frontiersin.org/article/10.3389/fmats  .2017.00036 [66] A. Caro, A.A. Correa, A. Tamm, G.D. Samolyuk, G.M. Stocks, Adequacy of damped  dynamics to represent the electron-phonon interaction in solids, Phys.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"Mater 4 (2017) 36, https://doi.org/10.3389/  fmats.2017.00036.https://www.frontiersin.org/article/10.3389/fmats  .2017.00036 [66] A. Caro, A.A. Correa, A. Tamm, G.D. Samolyuk, G.M. Stocks, Adequacy of damped  dynamics to represent the electron-phonon interaction in solids, Phys. Rev. B 92  (2015) 144309, https://doi.org/10.1103/PhysRevB.92.144309.","Rev. B 92  (2015) 144309, https://doi.org/10.1103/PhysRevB.92.144309.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"[67] E. Zarkadoula, G. Samolyuk, H. Xue, H. Bei, W.J. Weber, Effects of two-  temperature model on cascade evolution in ni and nife, Scr Mater 124 (2016) 6–10, https://doi.org/10.1016/j.scriptamat.2016.06.028.https://www.sciencedi  rect.com/science/article/pii/S1359646216302822 [68] E. Zarkadoula, G. Samolyuk, W.J. Weber, Effects of electronic excitation on  cascade dynamics in nickel-iron and nickel-palladium systems, Scr Mater 138  (2017) 124–129, https://doi.org/10.1016/j.scriptamat.2017.05.041.https://  www.sciencedirect.com/science/article/pii/S1359646217302932  [69] M. Ponga, D. Sun, A unified framework for heat and mass transport at the atomic  scale, Modell. Simul. Mater. Sci. Eng 26 (3) (2018) 035014, https://doi.org/  10.1088/1361-651x/aaaf94.","Eng 26 (3) (2018) 035014, https://doi.org/  10.1088/1361-651x/aaaf94.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"[71] P.B. Allen, Theory of thermal relaxation of electrons in metals, Phys. Rev. Lett. 59  (1987) 1460–1463, https://doi.org/10.1103/PhysRevLett.59.1460.","59  (1987) 1460–1463, https://doi.org/10.1103/PhysRevLett.59.1460.",60/10.1016/j.actamat.2022.118511,"
Metals","
None","
eV",1,0,1
"[74] W. Kohn, L.J. Sham, Self-consistent equations including exchange and correlation  effects, Phys. Rev. 140 (1965) A1133–A1138, https://doi.org/10.1103/  PhysRev.140.A1133.","Rev. 140 (1965) A1133–A1138, https://doi.org/10.1103/  PhysRev.140.A1133.",60/10.1016/j.actamat.2022.118511,"
None","
None","
Electronvolts (eV).",0,0,1
"Rev. 140 (1965) A1133–A1138, https://doi.org/10.1103/  PhysRev.140.A1133. [75] D.C. Langreth, J.P. Perdew, Theory of nonuniform electronic systems.","[75] D.C. Langreth, J.P. Perdew, Theory of nonuniform electronic systems.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"i. analysis  of the gradient approximation and a generalization that works, Phys. Rev. B 21  (1980) 5469–5493, https://doi.org/10.1103/PhysRevB.21.5469.","Rev. B 21  (1980) 5469–5493, https://doi.org/10.1103/PhysRevB.21.5469.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"[77] J.P. Perdew, J.A. Chevary, S.H. Vosko, K.A. Jackson, M.R. Pederson, D.J. Singh,  C. Fiolhais, Atoms, molecules, solids, and surfaces: applications of the generalized  gradient approximation for exchange and correlation, Phys. Rev. B 46 (1992)  6671–6687, https://doi.org/10.1103/PhysRevB.46.6671.","Rev. B 46 (1992)  6671–6687, https://doi.org/10.1103/PhysRevB.46.6671.",60/10.1016/j.actamat.2022.118511,"
Solids","
None","
eV",1,0,1
"[78] X. Gonze, First-principles responses of solids to atomic displacements and  homogeneous electric fields: implementation of a conjugate-gradient algorithm,  Phys. Rev. B 55 (1997) 10337–10354, https://doi.org/10.1103/  PhysRevB.55.10337.","Rev. B 55 (1997) 10337–10354, https://doi.org/10.1103/  PhysRevB.55.10337.",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
Electronvolts (eV)",1,0,1
"[79] X. Gonze, C. Lee, Dynamical matrices, born effective charges, dielectric  permittivity tensors, and interatomic force constants from density-functional  perturbation theory, Phys. Rev. B 55 (1997) 10355–10368, https://doi.org/  10.1103/ PhysRevB.55.10355.","Rev. B 55 (1997) 10355–10368, https://doi.org/  10.1103/ PhysRevB.55.10355.",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
eV",1,0,1
"[90] S. Ogawa, H. Nagano, H. Petek, Hot-electron dynamics at cu(100), cu(110), and  cu(111) surfaces:mcomparison of experiment with fermi-liquid theory, Phys. Rev.  B 55 (1997) 10869–10877, https://doi.org/10.1103/PhysRevB.55.10869.","Rev.  B 55 (1997) 10869–10877, https://doi.org/10.1103/PhysRevB.55.10869.",60/10.1016/j.actamat.2022.118511,"
Cu","
None","
eV",1,0,1
"[97] M. Schlipf, F. Gygi, Optimization algorithm for the generation of oncv  pseudopotentials, Comput Phys Commun 196 (2015) 36–44, https://doi.org/  10.1016/j.cpc.2015.05.011.http://www.sciencedirect.com/science/article/pii/  S0010465515001897 [98] D.R. Hamann, M. Schlüter, C. Chiang, Norm-conserving pseudopotentials, Phys.  Rev. Lett. 43 (1979) 1494–1497, https://doi.org/10.1103/PhysRevLett.43.1494.","43 (1979) 1494–1497, https://doi.org/10.1103/PhysRevLett.43.1494.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"[99] G.P. Kerker, Non-singular atomic pseudopotentials for solid state applications,  J. Phys. C: Solid State Phys 13 (9) (1980) L189–L194, https://doi.org/10.1088/  0022-3719/13/9/004.","C: Solid State Phys 13 (9) (1980) L189–L194, https://doi.org/10.1088/  0022-3719/13/9/004.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"[100] D.R. Hamann, Generalized norm-conserving pseudopotentials, Phys. Rev. B 40  (1989) 2980–2987, https://doi.org/10.1103/PhysRevB.40.2980.","Rev. B 40  (1989) 2980–2987, https://doi.org/10.1103/PhysRevB.40.2980.",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
eV",1,0,1
"[101] M. Palumbo, A.D. Corso, Lattice dynamics and thermophysical properties of h.c.p.  os and ru from the quasi-harmonic approximation, J. Phys.: Condens. Matter 29  (39) (2017) 395401, https://doi.org/10.1088/1361-648x/aa7dca.","Matter 29  (39) (2017) 395401, https://doi.org/10.1088/1361-648x/aa7dca.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"[102] F. Tian, L.K. Varga, N. Chen, L. Delczeg, L. Vitos, Ab initio investigation of high-  entropy alloys of 3d elements, Phys. Rev. B 87 (2013) 075144, https://doi.org/  10.1103/ PhysRevB.87.075144. [103] O.c.v.","Rev. B 87 (2013) 075144, https://doi.org/  10.1103/ PhysRevB.87.075144. [103] O.c.v.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"Schneeweiss, M. Fri´ak, M. Dudov´a, D. Holec, M. ˇSob, D. Kriegner, V. Holý,  P.c.v. Beran, E.P. George, J. Neugebauer, A. Dlouhý, Magnetic properties of the  crmnfeconi high-entropy alloy, Phys. Rev. B 96 (2017) 014437, https://doi.org/  10.1103/PhysRevB.96.014437.","Rev. B 96 (2017) 014437, https://doi.org/  10.1103/PhysRevB.96.014437.",60/10.1016/j.actamat.2022.118511,"
crmnfeconi high-entropy alloy","
None","
eV",1,0,1
"[104] J. ˇSebesta, K. Carva, D. Legut, Role of magnetism in the stability of the high-  entropy alloy cocrfemnni and its derivatives, Phys. Rev. Materials 3 (2019)  124410, https://doi.org/10.1103/PhysRevMaterials.3.124410.","Rev. Materials 3 (2019)  124410, https://doi.org/10.1103/PhysRevMaterials.3.124410.",60/10.1016/j.actamat.2022.118511,"
cocrfemnni","
None","
eV",1,0,1
"[116] H. Tsuzuki, P.S. Branicio, J.P. Rino, Structural characterization of deformed  crystals by analysis of common atomic neighborhood, Comput Phys Commun 177  (6) (2007) 518–523, https://doi.org/10.1016/j.cpc.2007.05.018.https://www.  sciencedirect.com/science/article/pii/S0010465507002536  [117] A. Stukowski, Visualization and analysis of atomistic simulation data with  OVITO–the open visualization tool, Modell. Simul. Mater. Sci. Eng 18 (1) (2009)  015012, https://doi.org/10.1088/0965-0393/18/1/015012.","Eng 18 (1) (2009)  015012, https://doi.org/10.1088/0965-0393/18/1/015012.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"[118] A. Stukowski, V.V. Bulatov, A. Arsenlis, Automated identification and indexing of  dislocations in crystal interfaces, Modell. Simul. Mater. Sci. Eng 20 (8) (2012)  085007, https://doi.org/10.1088/0965-0393/20/8/085007.","Eng 20 (8) (2012)  085007, https://doi.org/10.1088/0965-0393/20/8/085007.",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
eV",1,0,1
"com/1099-4300/21/1/68 [120] M. Born, K. Huang, Dynamical theory of crystal lattices, in: Oxford classic texts in  the physical sciences, Clarendon Press, Oxford, 1954.https://www.cds.cern.ch/re  cord/224197 [121] F. Mouhat, F.m.c.-X. Coudert, Necessary and sufficient elastic stability conditions  in various crystal systems, Phys. Rev. B 90 (2014) 224104, https://doi.org/  10.1103/PhysRevB.90.224104.","Rev. B 90 (2014) 224104, https://doi.org/  10.1103/PhysRevB.90.224104.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"[122] S.P. Rudin, Generalization of soft phonon modes, Phys. Rev. B 97 (2018) 134114,  https://doi.org/10.1103/PhysRevB.97.134114.","Rev. B 97 (2018) 134114,  https://doi.org/10.1103/PhysRevB.97.134114.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
DOI: 10.1103/PhysRevB.94.125202 I. INTRODUCTION Perfect diamond is a transparent and diamagnetic material. Impurities in diamond may form paramagnetic color centers when they introduce defects states in the fundamental band gap.,Impurities in diamond may form paramagnetic color centers when they introduce defects states in the fundamental band gap.,24/10.1103/PhysRevB.94.125202,"
Diamond","
None","
None",1,0,0
