passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"While deliberate implementation of defects plays an essential role in many relevant technological applications, such as topological insulators, quantum materials and, of course, doped semiconductors [50], the unintentional presence of defects can often trigger serious degradation in device per- formance [44]. In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].","In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].",123/10.1088/1361-6528/abcf6d,Efficient PV Material,∼0.8 to 1.8,eV,0,1,1
"While deliberate implementation of defects plays an essential role in many relevant technological applications, such as topological insulators, quantum materials and, of course, doped semiconductors [50], the unintentional presence of defects can often trigger serious degradation in device per- formance [44]. In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].","In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].",123/10.1088/1361-6528/abcf6d,Topological Insulators,None,-,0,0,1
"While deliberate implementation of defects plays an essential role in many relevant technological applications, such as topological insulators, quantum materials and, of course, doped semiconductors [50], the unintentional presence of defects can often trigger serious degradation in device per- formance [44]. In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].","In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].",123/10.1088/1361-6528/abcf6d,Quantum Materials,None,-,0,0,1
"While deliberate implementation of defects plays an essential role in many relevant technological applications, such as topological insulators, quantum materials and, of course, doped semiconductors [50], the unintentional presence of defects can often trigger serious degradation in device per- formance [44]. In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].","In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].",123/10.1088/1361-6528/abcf6d,Doped Semiconductors,None,-,0,0,1
"While deliberate implementation of defects plays an essential role in many relevant technological applications, such as topological insulators, quantum materials and, of course, doped semiconductors [50], the unintentional presence of defects can often trigger serious degradation in device per- formance [44]. In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].","In fact, as previously mentioned, provided the electronic band gap is in the appropriate range for an efﬁcient PV material (∼0.8 to 1.8 eV) [40], the most common per- formance-limiting factor for new absorbers is non-radiative recombination [47, 48].",123/10.1088/1361-6528/abcf6d,New Absorbers,None,-,0,0,1
"On the other hand, SnCl2 may form an ultrathin hole transport layer at the ITO/CsSnI3 interface and improve the carrier extraction [121]. Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].","Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].",123/10.1088/1361-6528/abcf6d,Sn-based perovskites,1.3 - 2.1,eV,0,1,1
"On the other hand, SnCl2 may form an ultrathin hole transport layer at the ITO/CsSnI3 interface and improve the carrier extraction [121]. Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].","Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].",123/10.1088/1361-6528/abcf6d,Lead-halide perovskites,None,None,0,0,0
"On the other hand, SnCl2 may form an ultrathin hole transport layer at the ITO/CsSnI3 interface and improve the carrier extraction [121]. Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].","Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].",123/10.1088/1361-6528/abcf6d,SnCl2,None,None,0,0,0
"On the other hand, SnCl2 may form an ultrathin hole transport layer at the ITO/CsSnI3 interface and improve the carrier extraction [121]. Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].","Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].",123/10.1088/1361-6528/abcf6d,CsSnI3,None,None,0,0,0
"On the other hand, SnCl2 may form an ultrathin hole transport layer at the ITO/CsSnI3 interface and improve the carrier extraction [121]. Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].","Similar to lead-halide perovskites, Sn-based perovskites also have direct band gaps ranging from 1.3 to 2.1 eV with high absorption coefﬁcients of around 104 cm−1 in visible region [224].",123/10.1088/1361-6528/abcf6d,ITO,None,None,0,0,0
"It has been shown that different X-site halides can greatly affect the band gap of Sn-based perovskites [215, 225]. For instance, the band gap can be tuned from 1.3 to 3.61 eV from by changing the X anion in MASnX3 from I−to Cl−.","For instance, the band gap can be tuned from 1.3 to 3.61 eV from by changing the X anion in MASnX3 from I−to Cl−.",123/10.1088/1361-6528/abcf6d,MASnX3 (I−),None*,None*,0,0,0
"It has been shown that different X-site halides can greatly affect the band gap of Sn-based perovskites [215, 225]. For instance, the band gap can be tuned from 1.3 to 3.61 eV from by changing the X anion in MASnX3 from I−to Cl−.","For instance, the band gap can be tuned from 1.3 to 3.61 eV from by changing the X anion in MASnX3 from I−to Cl−.",123/10.1088/1361-6528/abcf6d,MASnX3 (Cl−),None*,None*,0,0,0
"It has been shown that different X-site halides can greatly affect the band gap of Sn-based perovskites [215, 225]. For instance, the band gap can be tuned from 1.3 to 3.61 eV from by changing the X anion in MASnX3 from I−to Cl−.","For instance, the band gap can be tuned from 1.3 to 3.61 eV from by changing the X anion in MASnX3 from I−to Cl−.",123/10.1088/1361-6528/abcf6d,MASnX3 (tuned range),1.3 to 3.61,eV,0,1,1
"Also, Sn/Pb hybrid perovskites were found to exhibit signiﬁcant band gap bowing, where the alloy band gaps are smaller than the band gap of both end compounds. Recently, MA(Pb1−xSnx)I3 has demonstrated a band gap below 1.2 eV at x=0.5 [226].","Recently, MA(Pb1−xSnx)I3 has demonstrated a band gap below 1.2 eV at x=0.5 [226].",123/10.1088/1361-6528/abcf6d,MA(Pb1−xSnx)I3,1.2,eV,1,1,1
"Unsatisfactory solubility of the precursors in polar solvents is a limiting factor of synthesizing Ge-based perovskites, which may lead to poorer ﬁlm qualities [128]. CsGeI3, MAGeI3, and FAGeI3 have direct band gaps varying from 1.6 to 2.35 eV with increasing A cation size [128].","CsGeI3, MAGeI3, and FAGeI3 have direct band gaps varying from 1.6 to 2.35 eV with increasing A cation size [128].",123/10.1088/1361-6528/abcf6d,CsGeI3,1.6 - 2.35 (range),eV,0,1,1
"Unsatisfactory solubility of the precursors in polar solvents is a limiting factor of synthesizing Ge-based perovskites, which may lead to poorer ﬁlm qualities [128]. CsGeI3, MAGeI3, and FAGeI3 have direct band gaps varying from 1.6 to 2.35 eV with increasing A cation size [128].","CsGeI3, MAGeI3, and FAGeI3 have direct band gaps varying from 1.6 to 2.35 eV with increasing A cation size [128].",123/10.1088/1361-6528/abcf6d,MAGeI3,1.6 - 2.35 (range),eV,0,1,1
"Unsatisfactory solubility of the precursors in polar solvents is a limiting factor of synthesizing Ge-based perovskites, which may lead to poorer ﬁlm qualities [128]. CsGeI3, MAGeI3, and FAGeI3 have direct band gaps varying from 1.6 to 2.35 eV with increasing A cation size [128].","CsGeI3, MAGeI3, and FAGeI3 have direct band gaps varying from 1.6 to 2.35 eV with increasing A cation size [128].",123/10.1088/1361-6528/abcf6d,FAGeI3,1.6 - 2.35 (range),eV,0,1,1
"For example, Cs2AgBiBr6, which is the most common double perovskite explored experimentally, has an SLME of 7.9% [42]. Band gaps of double perovskites range from around 2 to 3.4 eV [235], which are too large for PV applications.","Band gaps of double perovskites range from around 2 to 3.4 eV [235], which are too large for PV applications.",123/10.1088/1361-6528/abcf6d,Double Perovskites (range),2 - 3.4,eV,0,1,1
"For example, Cs2AgBiBr6, which is the most common double perovskite explored experimentally, has an SLME of 7.9% [42]. Band gaps of double perovskites range from around 2 to 3.4 eV [235], which are too large for PV applications.","Band gaps of double perovskites range from around 2 to 3.4 eV [235], which are too large for PV applications.",123/10.1088/1361-6528/abcf6d,Cs2AgBiBr6,None,None,0,0,0
"In addition, Li, Kavanagh et al showed that band gap bowing occurs in Cs2Ag(SbxBi1−x)Br6 [75]. The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).","The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Alloy Double Perovskites (x=0.9),2.08,eV,0,1,1
"In addition, Li, Kavanagh et al showed that band gap bowing occurs in Cs2Ag(SbxBi1−x)Br6 [75]. The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).","The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2AgSbBr6,2.18,eV,0,1,1
"In addition, Li, Kavanagh et al showed that band gap bowing occurs in Cs2Ag(SbxBi1−x)Br6 [75]. The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).","The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2AgBiBr6,2.25,eV,1,1,1
"In addition, Li, Kavanagh et al showed that band gap bowing occurs in Cs2Ag(SbxBi1−x)Br6 [75]. The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).","The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2Ag(SbxBi1−x)Br6,None,None,0,0,0
"Chalcogenide perovskites Chalcogenide perovskites also have the ABX3 chemical formula, but have the X-site anions replaced by S2−. Owing to their stable crystal structure and smaller band gaps (1.5–2 eV), BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.","Owing to their stable crystal structure and smaller band gaps (1.5–2 eV), BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.",123/10.1088/1361-6528/abcf6d,BaZrS3,1.5–2,eV,0,1,1
