passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"While we observe a difference in max- imum signal amplitude, which can be attributed to the variation in absorption coefficient at the given energies, 0 100 200 300 4 6 8 10 TRKE Lifetime (ps) Temperature (K) tK1 tK2  TRKE  TRDR 0 100 200 300 0 1 2 3 TRDR Lifetime (ns) Temperature (K) tD1 tD2   -10 0 10 20 30 40 1500 3000 0.01 1 0.01 1 0.01 1 0.01 1   Time (ps) Amplitude (shifted, norm., V)       300K 200K 100K 5.2K a) b) c) tK Figure 4. (a) Selected TRKE (solid) and TR∆R (dotted) traces of a temperature series measured from 5.2 to 300 K. Excitation and probe laser energies are fixed at 2.08 eV and 1.89 eV, respectively.","(a) Selected TRKE (solid) and TR∆R (dotted) traces of a temperature series measured from 5.2 to 300 K. Excitation and probe laser energies are fixed at 2.08 eV and 1.89 eV, respectively.",86/10.1021/acsnano.3c09001,None,None,eV,0,0,1
"We note that this observation is in contrast to a previous study by Todd et al., where a pronounced decrease in spin dephasing time was observed as excess energy was increased [36]. For all following TRKE meas- urements, the pump energy was kept fixed at 2.08 eV to obtain the optimum signal-to-noise ratio.","For all following TRKE meas- urements, the pump energy was kept fixed at 2.08 eV to obtain the optimum signal-to-noise ratio.",86/10.1021/acsnano.3c09001,None,None,"eV (Note: Technically, this is the unit of ""pump energy"", not explicitly stated as ""band gap"") 

Strictly adhering to your request for **band gap**:
None",0,0,0
"The whole setup was inside a helium exchange dip stick, which was inside a He dewar. The time-resolved PL was measured with a 3.06 eV pulsed diode laser, a 10 MHz repetition rate and an excitation power of 10 nW. The temporal pulse width of the used laser in that power re- gime is around 50 ps, so the instrument response function is mostly defined by the detection.","The time-resolved PL was measured with a 3.06 eV pulsed diode laser, a 10 MHz repetition rate and an excitation power of 10 nW. The temporal pulse width of the used laser in that power re- gime is around 50 ps, so the instrument response function is mostly defined by the detection.",86/10.1021/acsnano.3c09001,None,"None 

(Note: Although ""3.06 eV"" is mentioned, it's associated with the ""pulsed diode laser"", not explicitly stated as the **band gap** value)",None,0,0,0
"In anticipation of the forecoming discussion of the near-forward Raman spectra, we mention  that, somewhat surprisingly, the purely-mechanical (EFJIH, EFGHIH GH , EFGHIH J ) modes remain  visible in the latter Raman spectra (see below), while, in principle, they should have been replaced by  their PP variants. The reason is that the Zn1-xBexSe mixed crystals exhibit large optical band gaps,  inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds.21 As such, they are  transparent to the exciting (visible) laser beam, which, therefore, undergoes multi-reflection  between the rear and front crystal faces.","The reason is that the Zn1-xBexSe mixed crystals exhibit large optical band gaps,  inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds.21 As such, they are  transparent to the exciting (visible) laser beam, which, therefore, undergoes multi-reflection  between the rear and front crystal faces.",111/10.1063/1.4967315,ZnSe,2.5,eV,0,1,1
"In anticipation of the forecoming discussion of the near-forward Raman spectra, we mention  that, somewhat surprisingly, the purely-mechanical (EFJIH, EFGHIH GH , EFGHIH J ) modes remain  visible in the latter Raman spectra (see below), while, in principle, they should have been replaced by  their PP variants. The reason is that the Zn1-xBexSe mixed crystals exhibit large optical band gaps,  inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds.21 As such, they are  transparent to the exciting (visible) laser beam, which, therefore, undergoes multi-reflection  between the rear and front crystal faces.","The reason is that the Zn1-xBexSe mixed crystals exhibit large optical band gaps,  inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds.21 As such, they are  transparent to the exciting (visible) laser beam, which, therefore, undergoes multi-reflection  between the rear and front crystal faces.",111/10.1063/1.4967315,BeSe,5.5,eV,1,0,1
"In anticipation of the forecoming discussion of the near-forward Raman spectra, we mention  that, somewhat surprisingly, the purely-mechanical (EFJIH, EFGHIH GH , EFGHIH J ) modes remain  visible in the latter Raman spectra (see below), while, in principle, they should have been replaced by  their PP variants. The reason is that the Zn1-xBexSe mixed crystals exhibit large optical band gaps,  inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds.21 As such, they are  transparent to the exciting (visible) laser beam, which, therefore, undergoes multi-reflection  between the rear and front crystal faces.","The reason is that the Zn1-xBexSe mixed crystals exhibit large optical band gaps,  inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds.21 As such, they are  transparent to the exciting (visible) laser beam, which, therefore, undergoes multi-reflection  between the rear and front crystal faces.",111/10.1063/1.4967315,Zn1-xBexSe,None,None,0,0,0
"(39) and (40) for the deﬁnitions of IP and EA, three self-consistent ﬁeld (SCF) calculations (for the neutral molecule, cation and anion) are required to obtain the fundamental gap of a molecule. Using Eq. (41) and (42), the fundamental gap of a molecule can also be obtained by two SCF calculations (for the neutral molecule and anion).","Using Eq. (41) and (42), the fundamental gap of a molecule can also be obtained by two SCF calculations (for the neutral molecule and anion).",104/10.1063/1.4704370,None,None,None,0,0,0
"Following Janak’s theorem [89], the fundamental gap can be approximated by the HOMO-LUMO gap [84] ∆KS = ǫN+1(N) −ǫN(N), (46) and we can obtain the fundamental gap of a system using only one calculation. But from Eqs. (41), (42), (43), (45), and (46), we know that there exists a diﬀerence between the fundamental gap and HOMO-LUMO gap, Eg = ∆KS + ∆xc.","(41), (42), (43), (45), and (46), we know that there exists a diﬀerence between the fundamental gap and HOMO-LUMO gap, Eg = ∆KS + ∆xc.",104/10.1063/1.4704370,None,None,None,0,0,0
"System Error ωM05-D M05-2X ωB97X-D atoms MSE -1.14 -2.56 -1.55 (18) MAE 1.43 2.56 1.79 rms 1.62 2.79 2.05 molecules MSE -0.62 -2.00 -1.15 (97) MAE 0.73 2.00 1.15 rms 0.93 2.13 1.34 total MSE -0.70 -2.08 -1.21 (115) MAE 0.84 2.08 1.25 rms 1.07 2.24 1.48 TABLE X. Statistic errors (in eV) of fundamental gaps for the FG115 database, each evaluated by the diﬀerence of HOMO energies between the neutral molecule and anion. The energy gap of each system is evaluated by two SCF calculations.",The energy gap of each system is evaluated by two SCF calculations.,104/10.1063/1.4704370,None,None,eV,0,0,1
Statistic errors (in eV) of IP-EA values for the FG115 database. The energy gap of each system is evaluated by three SCF calculations.,The energy gap of each system is evaluated by three SCF calculations.,104/10.1063/1.4704370,None,None,"eV (implied, but not directly associated with ""band gap""/""energy gap"" in the text; however, providing the available unit)
 
**Alternative answer following the strict interpretation:**
None",0,0,0
"This leads to persistent photoconductivity, as observed in various  semiconductors25,26. Amongst them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca.  0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects  leading to a broad photoluminescence signal below the fundamental band gap energy27,28.","Amongst them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca.  0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects  leading to a broad photoluminescence signal below the fundamental band gap energy27,28.",11/10.1038/s41467-021-21203-6,ZnO,3.4,eV,1,1,1
"We will  demonstrate in the following that photoinduced enhancement of the defect exciton and, thus, shallow  donor density can lead to metallization of the ZnO surface exclusively on femto- to picosecond  timescales after optical excitation. The ultrafast PIPT. In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hpump = 3.43 eV)  and monitor the photoinduced dynamics with time-delayed (t) probe pulses (hprobe = 6.3 eV).",In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hpump = 3.43 eV)  and monitor the photoinduced dynamics with time-delayed (t) probe pulses (hprobe = 6.3 eV).,11/10.1038/s41467-021-21203-6,ZnO,3.43,eV,1,1,1
"In the case of photodoping, contrary to BGR, the VB should shift downward.7 In order to distinguish the BGR and the surface photodoping scenario, we determine the energetic  position of the VB upon photoexcitation. A probe photon energy of hprobe= 4.25 eV gives access to the  VB in a two-photon photoemission process (see the inset in Fig 3a).",A probe photon energy of hprobe= 4.25 eV gives access to the  VB in a two-photon photoemission process (see the inset in Fig 3a).,11/10.1038/s41467-021-21203-6,None,None,None,0,0,0
"The shift is strongest close to time zero and gets weaker at larger negative pump-probe  delays47,48. In our experiment, the data in Fig. 1d clearly shows that such a downward shift of the  photostationary state signal probed by hprobe = 6.3 eV occurs for t < 0 on a 100 ps timescale.","In our experiment, the data in Fig. 1d clearly shows that such a downward shift of the  photostationary state signal probed by hprobe = 6.3 eV occurs for t < 0 on a 100 ps timescale.",11/10.1038/s41467-021-21203-6,None,None,eV,0,0,1
Photoexcitation will charge the surface  positively and lead to the SMT only if the pump photon energy is sufficient to excite electrons from  deep donor levels to normally unoccupied states. By tuning the pump photon energy below the  fundamental gap of 3.4 eV28 we can exclusively address in-gap states.,By tuning the pump photon energy below the  fundamental gap of 3.4 eV28 we can exclusively address in-gap states.,11/10.1038/s41467-021-21203-6,None,3.4,eV,0,1,1
"As before, the energetic position  of the VB in the time domain unveils whether the surface is charged positively by photoexcitation. Fig. 3d shows that downward BB is still induced by photoexcitation with hpump = 3.2 eV (full width half  maximum: 0.1 eV).",Fig. 3d shows that downward BB is still induced by photoexcitation with hpump = 3.2 eV (full width half  maximum: 0.1 eV).,11/10.1038/s41467-021-21203-6,None,None,None,0,0,0
"Fig. 3d shows that downward BB is still induced by photoexcitation with hpump = 3.2 eV (full width half  maximum: 0.1 eV). This unambiguously confirms that, downward BB, and hence the PIPT, is not driven  by excitations across the ZnO band gap (3.4 eV).","This unambiguously confirms that, downward BB, and hence the PIPT, is not driven  by excitations across the ZnO band gap (3.4 eV).",11/10.1038/s41467-021-21203-6,ZnO,3.4,eV,1,1,1
"This unambiguously confirms that, downward BB, and hence the PIPT, is not driven  by excitations across the ZnO band gap (3.4 eV). Complementarily, Fig. 3e demonstrates that  photoexcitation with hpump = 3.0 eV does not induce downward surface BB, i.e. this photon energy is  not sufficient to depopulate the relevant defect states.","Complementarily, Fig. 3e demonstrates that  photoexcitation with hpump = 3.0 eV does not induce downward surface BB, i.e. this photon energy is  not sufficient to depopulate the relevant defect states.",11/10.1038/s41467-021-21203-6,ZnO,3.4,eV,1,1,1
"Complementarily, Fig. 3e demonstrates that  photoexcitation with hpump = 3.0 eV does not induce downward surface BB, i.e. this photon energy is  not sufficient to depopulate the relevant defect states. This shows that in-gap states responsible for  the SMT must lie deeply in the band gap, closer than 0.4 eV above the VB maximum.","This shows that in-gap states responsible for  the SMT must lie deeply in the band gap, closer than 0.4 eV above the VB maximum.",11/10.1038/s41467-021-21203-6,None,None,eV,0,0,1
"Photoexcitation of such states would only diminish the number of  negative charges at the surface, and hence reduce existing upward BB instead of creating downward  BB. In contrast, oxygen vacancies are neutral in equilibrium and induce a state 0.4 eV above the VB  maximum according to hybrid DFT calculations53, in close agreement with the photon energy  dependence reported above.","In contrast, oxygen vacancies are neutral in equilibrium and induce a state 0.4 eV above the VB  maximum according to hybrid DFT calculations53, in close agreement with the photon energy  dependence reported above.",11/10.1038/s41467-021-21203-6,None,None,eV,0,0,1
"The fit functions for extracting the time constants (Fig. 2a) consists of a double  exponential rise and a single exponential decay convolved with a Gaussian peak representing the cross  correlation of pump and probe laser pulses. The latter is determined from high energy cuts in the ZnO  pump-probe data in case of using 6.3 eV as probe photon energy, yielding a cross correlation width of  115(17) fs (full width half maximum).","The latter is determined from high energy cuts in the ZnO  pump-probe data in case of using 6.3 eV as probe photon energy, yielding a cross correlation width of  115(17) fs (full width half maximum).",11/10.1038/s41467-021-21203-6,ZnO,None,None,1,0,0
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,"None (Assumed related to Bilayer, but not specified)",-30,V,0,1,1
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,"None (Assumed related to Bilayer, but not specified)",-15,V,0,1,1
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,"None (Assumed related to Bilayer, but not specified)",25,V,0,1,1
"[28] W.-Y. He, Y. Su, M. Yang, and L. He, Phys. Rev. B 89, 125418 (2014).Supplementary Material Quantum Lifetime Spectroscopy and Magnetotunneling in Double Bilayer Graphene Heterostructures Nitin Prasad, G. William Burg, Kenji Watanabe, Takashi Taniguchi, Leonard F. Register, and Emanuel Tutuc -0.1 0.0 0.1 0 1 2 3 0 25 50 75  Experiment  G = 1 meV  G varied sIL (mS×mm-2) gIL (mS) VIL (V) nTL= nBL= -2´1012 cm-2 -0.1 0.0 0.1 0 1 2 3 0 25 50 75  Experiment  G = 1 meV  G varied sIL (mS×mm-2) gIL (mS) VIL (V) nTL= nBL= -1´1012 cm-2 (a) (b) FIG. S1.","Rev. B 89, 125418 (2014).Supplementary Material Quantum Lifetime Spectroscopy and Magnetotunneling in Double Bilayer Graphene Heterostructures Nitin Prasad, G. William Burg, Kenji Watanabe, Takashi Taniguchi, Leonard F. Register, and Emanuel Tutuc -0.1 0.0 0.1 0 1 2 3 0 25 50 75  Experiment  G = 1 meV  G varied sIL (mS×mm-2) gIL (mS) VIL (V) nTL= nBL= -2´1012 cm-2 -0.1 0.0 0.1 0 1 2 3 0 25 50 75  Experiment  G = 1 meV  G varied sIL (mS×mm-2) gIL (mS) VIL (V) nTL= nBL= -1´1012 cm-2 (a) (b) FIG. S1.",30/10.1103/PhysRevLett.127.117701,Double Bilayer Graphene Heterostructures,None,meV,1,0,1
The shaded regions in panels (a) and (b) are experimentally inaccessible due to the negative diﬀerential resistance-induced circuit instability [3]. -0.1 0.0 0.1 0 1 2 3 0 25 50 75  Experiment  g3 = 0  g3 = 0.38 eV sIL (mS×mm-2) gIL (mS) VIL (V) B = 0 T -0.1 0.0 0.1 0.0 0.5 1.0 0.0 12.5 25.0 sIL (mS×mm-2) gIL (mS) VIL (V)  qB = 0°  qB = 10°   qB = 20°  qB = 30° B = 14 T Calculations g3 = 0.38 eV -0.1 0.0 0.1 0.0 0.5 1.0 0.0 12.5 25.0 sIL (mS×mm-2) gIL (mS) VIL (V) g3 = 0 eV B = 14 T  Experiment  Calculations (a) (b) (c) FIG. S3.,-0.1 0.0 0.1 0 1 2 3 0 25 50 75  Experiment  g3 = 0  g3 = 0.38 eV sIL (mS×mm-2) gIL (mS) VIL (V) B = 0 T -0.1 0.0 0.1 0.0 0.5 1.0 0.0 12.5 25.0 sIL (mS×mm-2) gIL (mS) VIL (V)  qB = 0°  qB = 10°   qB = 20°  qB = 30° B = 14 T Calculations g3 = 0.38 eV -0.1 0.0 0.1 0.0 0.5 1.0 0.0 12.5 25.0 sIL (mS×mm-2) gIL (mS) VIL (V) g3 = 0 eV B = 14 T  Experiment  Calculations (a) (b) (c) FIG. S3.,30/10.1103/PhysRevLett.127.117701,None,0,eV,0,1,1
